id	species
GCF_000308235.1	Acinetobacter venetianus
GCF_004354125.1	Acinetobacter baumannii
GCF_900489555.1	Mycoplasma mycoides
GCF_007954465.1	Staphylococcus aureus
GCF_003018415.1	Escherichia coli
GCF_004635265.1	Bordetella pertussis
GCF_004772215.1	Staphylococcus aureus
GCF_003589905.1	Streptococcus iniae
GCF_000350205.1	Mycobacterium tuberculosis
GCF_009762615.1	Corynebacterium pseudotuberculosis
GCF_002863865.1	Ketobacter alkanivorans
GCF_001988155.1	Bordetella pertussis
GCF_002735985.1	Lactobacillus salivarius
GCF_001576595.1	Rhodobacter sphaeroides
GCF_002860065.1	Burkholderia pseudomallei
GCF_000063585.1	Clostridium botulinum
GCF_001878695.1	Escherichia coli
GCF_900475515.1	Streptococcus pneumoniae
GCF_900186935.1	Neisseria gonorrhoeae
GCF_004154365.1	Streptococcus pyogenes
GCF_000168635.2	Listeria monocytogenes
GCF_002213845.1	Listeria monocytogenes
GCF_002368255.1	Leptolyngbya boryana
GCF_001534745.1	Pseudomonas monteilii
GCF_007814825.1	Staphylococcus pasteuri
GCF_001683435.1	Escherichia coli
GCF_003203655.1	Staphylococcus aureus
GCF_000463465.1	Streptococcus anginosus
GCF_001686365.1	Bordetella pertussis
GCF_001010285.1	Photorhabdus thracensis
GCF_000019785.1	Leptothrix cholodnii
GCF_003522665.1	Acinetobacter baumannii
GCF_000331025.1	Desulfovibrio hydrothermalis
GCF_002735225.1	Aeromonas salmonicida
GCF_000227485.1	Bacillus subtilis
GCF_004794275.2	Acinetobacter baumannii
GCF_900002505.1	Chlamydia abortus
GCF_003368345.1	Klebsiella pneumoniae
GCF_900638005.1	Serratia rubidaea
GCF_000009285.1	Cupriavidus necator
GCF_000195875.1	Mycoplasma pulmonis
GCF_000011605.1	Pectobacterium atrosepticum
GCF_000299255.1	Escherichia coli
GCF_009731595.1	Staphylococcus aureus
GCF_001854105.1	Lactobacillus fermentum
GCF_001713175.1	Treponema pallidum
GCF_004296495.1	endosymbiont of
GCF_001308265.1	Celeribacter marinus
GCF_002761875.1	Acinetobacter junii
GCF_902386885.1	Atopobiaceae bacterium
GCF_005844025.1	Salmonella enterica
GCF_001506425.1	Campylobacter jejuni
GCF_008153055.1	Treponema phagedenis
GCF_000342305.2	Vibrio vulnificus
GCF_008693885.1	Klebsiella aerogenes
GCF_000786425.1	Vibrio anguillarum
GCF_004847525.1	Salmonella enterica
GCF_009664185.1	Escherichia coli
GCF_000209675.1	Gallibacterium anatis
GCF_004088155.1	Helicobacter pylori
GCF_000186745.1	Bacillus subtilis
GCF_900636955.1	Legionella pneumophila
GCF_000157895.3	Mycobacterium kansasii
GCF_009730255.1	Lactobacillus jensenii
GCF_000010165.1	Brevibacillus brevis
GCF_005037795.1	Escherichia coli
GCF_008330605.1	Enterococcus faecium
GCF_005706215.1	Macrococcus canis
GCF_003544895.1	Rhodobacteraceae bacterium
GCF_000968945.1	Corynebacterium ulcerans
GCF_003031755.1	Enterobacter cloacae
GCF_000019225.1	Cellvibrio japonicus
GCF_004794295.1	Bordetella pertussis
GCF_000685625.1	Helicobacter pylori
GCF_005954665.1	Lysobacter enzymogenes
GCF_004101365.1	Bacillus subtilis
GCF_001889345.1	Clostridium botulinum
GCF_009025915.1	Bacillus thuringiensis
GCF_900087735.2	Neisseria gonorrhoeae
GCF_003060745.1	Campylobacter jejuni
GCF_002355795.1	Clostridium perfringens
GCF_000814345.1	Acinetobacter baumannii
GCF_002080125.1	Moraxella catarrhalis
GCF_002251875.2	Klebsiella pneumoniae
GCF_002786535.1	Staphylococcus aureus
GCF_900186885.1	Veillonella parvula
GCF_902388025.1	Anaerostipes hadrus
GCF_009724905.1	Piscirickettsia salmonis
GCF_900205255.1	Salmonella enterica
GCF_000010425.1	Bifidobacterium adolescentis
GCF_000590675.1	Chlamydia trachomatis
GCF_001542675.2	Escherichia coli
GCF_008926145.1	Escherichia coli
GCF_002848545.1	Klebsiella pneumoniae
GCF_000625135.2	Salmonella enterica
GCF_002859785.1	Bordetella pertussis
GCF_001318245.1	Burkholderia pseudomallei
GCF_001688965.2	Erysipelotrichaceae bacterium
GCF_004214815.1	Arcobacter thereius
GCF_000244995.1	Burkholderiales bacterium
GCF_000196155.1	Photorhabdus laumondii
GCF_003368025.1	Klebsiella pneumoniae
GCF_900636555.1	Streptococcus gordonii
GCF_000307065.1	Listeria monocytogenes
GCF_008086385.1	Aggregatibacter actinomycetemcomitans
GCF_004801255.1	Desulfovibrio desulfuricans
GCF_900620245.1	Staphylococcus aureus
GCF_000767605.1	Mycolicibacterium smegmatis
GCF_000152245.2	Eubacterium callanderi
GCF_002022025.1	Elizabethkingia anophelis
GCF_004295385.1	Klebsiella pneumoniae
GCF_004101765.1	Akkermansia muciniphila
GCF_001454905.1	Listeria monocytogenes
GCF_002201855.1	Salmonella enterica
GCF_002028345.1	Spiroplasma eriocheiris
GCF_900155855.1	Streptococcus agalactiae
GCF_001718775.1	Burkholderia vietnamiensis
GCF_000597985.1	Paenibacillus polymyxa
GCF_002192515.1	Bacillus thuringiensis
GCF_009708775.1	Piscirickettsia salmonis
GCF_000015745.1	Geobacillus thermodenitrificans
GCF_002982155.1	Pediococcus pentosaceus
GCF_001051015.2	Bifidobacterium longum
GCF_002892165.1	Phaeobacter inhibens
GCF_000626495.1	Salmonella enterica
GCF_001544895.1	Mycobacterium tuberculosis
GCF_009662155.1	Bacillus subtilis
GCF_001999825.1	Burkholderia cenocepacia
GCF_009626875.1	Bordetella parapertussis
GCF_002795265.1	Spiroplasma clarkii
GCF_001558475.2	Vibrio mimicus
GCF_001693595.1	Yersinia pestis
GCF_006742345.1	Bacteroides uniformis
GCF_000014565.1	Rhodococcus jostii
GCF_001647715.1	Pseudomonas antarctica
GCF_001983975.1	Streptomyces autolyticus
GCF_000746645.1	Acinetobacter baumannii
GCF_003180995.1	Escherichia coli
GCF_003031855.1	Salmonella enterica
GCF_003045565.1	Listeria monocytogenes
GCF_003860645.1	Klebsiella pneumoniae
GCF_004124055.2	Salmonella enterica
GCF_007971385.1	Arachidicoccus ginsenosidivorans
GCF_001887615.1	Vibrio cholerae
GCF_000006605.1	Corynebacterium jeikeium
GCF_001027125.1	Listeria monocytogenes
GCF_000143845.1	Olsenella uli
GCF_002220345.1	Salmonella enterica
GCF_002995555.1	Streptococcus mutans
GCF_000445615.1	Mycobacterium tuberculosis
GCF_002895385.1	Staphylococcus aureus
GCF_003071545.1	Salmonella enterica
GCF_000590475.1	Pseudomonas stutzeri
GCF_001908875.1	Klebsiella pneumoniae
GCF_000520015.2	Chania multitudinisentens
GCF_002111065.1	Burkholderia pseudomallei
GCF_001307805.1	Lentibacillus amyloliquefaciens
GCF_001750825.1	Neisseria meningitidis
GCF_009429045.1	Proteus mirabilis
GCF_006364335.1	Candidatus Methylopumilus universalis
GCF_006384975.1	Pseudomonas psychrotolerans
GCF_005341445.1	Corynebacterium pseudotuberculosis
GCF_005166365.1	Enterococcus faecium
GCF_900636145.1	Escherichia coli
GCF_002966635.1	Haemophilus influenzae
GCF_900660505.1	Mycoplasma dispar
GCF_003288195.1	Lactobacillus sakei
GCF_001017655.1	Kiritimatiella glycovorans
GCF_005931055.1	Staphylococcus aureus
GCF_002886335.1	Mycobacterium tuberculosis
GCF_002211605.1	Fusobacterium nucleatum
GCF_008042015.2	Escherichia coli
GCF_002300135.1	Geobacillus stearothermophilus
GCF_900618245.1	Pseudomonas aeruginosa
GCF_000731315.1	Neorhizobium galegae
GCF_000625835.2	Salmonella enterica
GCF_005153985.1	Staphylococcus aureus
GCF_900475045.1	Streptococcus sanguinis
GCF_003226835.1	Blattabacterium punctulatus
GCF_003324695.1	Shigella flexneri
GCF_004847545.1	Salmonella enterica
GCF_001998075.1	Mycobacterium tuberculosis
GCF_009626855.1	Bordetella parapertussis
GCF_001969365.1	Tateyamaria omphalii
GCF_008124065.1	Salmonella enterica
GCF_002191635.1	Brucella melitensis
GCF_002357875.1	Escherichia coli
GCF_002090235.1	Mycoplasma pneumoniae
GCF_003718375.1	Salmonella enterica
GCF_004208635.1	Leucobacter triazinivorans
GCF_003546905.1	Yersinia pseudotuberculosis
GCF_001705545.1	Xanthomonas fragariae
GCF_900636465.1	Streptococcus equinus
GCF_002899515.1	Escherichia coli
GCF_902381805.1	Lachnospiraceae bacterium
GCF_001277255.1	Cronobacter condimenti
GCF_002302565.1	Capnocytophaga canimorsus
GCF_000632815.1	Ehrlichia chaffeensis
GCF_001579805.1	Pseudomonas azotoformans
GCF_000194135.1	Hippea maritima
GCF_000060345.1	Gramella forsetii
GCF_001298445.1	Nostoc piscinale
GCF_002859625.1	Bordetella pertussis
GCF_000230895.2	Mycolicibacterium rhodesiae
GCF_003354725.1	Staphylococcus aureus
GCF_000597865.1	Peptoclostridium acidaminophilum
GCF_009627295.1	Bordetella holmesii
GCF_000196435.1	Bartonella tribocorum
GCF_900475845.1	Bordetella parapertussis
GCF_002346165.1	Burkholderia mallei
GCF_001865555.1	Campylobacter coli
GCF_001969165.2	Corynebacterium pseudotuberculosis
GCF_003347055.1	Staphylococcus aureus
GCF_002844355.1	Streptococcus pyogenes
GCF_001986375.1	Bordetella pertussis
GCF_001683515.1	Streptococcus agalactiae
GCF_900249875.1	Cupriavidus taiwanensis
GCF_001640925.1	Staphylococcus aureus
GCF_003628575.1	Pectobacterium parmentieri
GCF_007107025.1	Campylobacter jejuni
GCF_005160065.1	Geobacillus kaustophilus
GCF_001990145.1	Lactobacillus plantarum
GCF_003711005.1	Escherichia coli
GCF_001281505.1	Lawsonella clevelandensis
GCF_000153485.2	Psychroflexus torquis
GCF_000750375.1	Salmonella enterica
GCF_000831065.1	Bacillus bombysepticus
GCF_007744975.1	Planctomycetes bacterium
GCF_002970375.3	Klebsiella pneumoniae
GCF_008121475.1	Acinetobacter pittii
GCF_000443345.1	Mycobacterium tuberculosis
GCF_007430945.1	Corynebacterium glutamicum
GCF_003213565.1	Candidatus Sulcia muelleri
GCF_001985685.1	Bordetella pertussis
GCF_900637725.1	Pseudopropionibacterium propionicum
GCF_000455585.1	Bacillus velezensis
GCF_002736045.1	Pseudomonas putida
GCF_900692915.1	Streptococcus pneumoniae
GCF_003031645.1	Serratia marcescens
GCF_000017305.1	Kineococcus radiotolerans
GCF_000012305.1	Psychrobacter arcticus
GCF_008245045.1	Campylobacter volucris
GCF_002634045.1	Coxiella burnetii
GCF_002096055.1	Cnuibacter physcomitrellae
GCF_000466065.2	Campylobacter jejuni
GCF_000025485.1	Allochromatium vinosum
GCF_000498315.1	Helicobacter pylori
GCF_002191895.1	Brucella melitensis
GCF_000161015.1	Bacillus cereus
GCF_009662315.1	Pseudomonas aeruginosa
GCF_003590075.1	Brevibacillus laterosporus
GCF_002803845.1	Streptomyces lavendulae
GCF_007975765.1	Mannheimia haemolytica
GCF_004758605.1	Deinococcus metallilatus
GCF_900636215.1	Escherichia coli
GCF_000018805.1	Yersinia pestis
GCF_002220675.1	Serratia marcescens
GCF_003813065.1	Bifidobacterium breve
GCF_004322955.1	Klebsiella pneumoniae
GCF_001028625.1	Altererythrobacter marensis
GCF_000696485.1	Halomonas campaniensis
GCF_003146635.1	Klebsiella quasipneumoniae
GCF_000817955.1	Geobacter pickeringii
GCF_001281405.1	Bartonella ancashensis
GCF_000092845.1	Brachyspira murdochii
GCF_900692595.1	Streptococcus pneumoniae
GCF_001605645.1	Bordetella pertussis
GCF_004063635.1	Lactobacillus fermentum
GCF_003856635.1	Escherichia coli
GCF_003382935.1	Xanthomonas oryzae
GCF_001618505.2	Elizabethkingia anophelis
GCF_009762385.1	Escherichia coli
GCF_000287255.1	Candidatus Carsonella ruddii
GCF_009709275.1	Piscirickettsia salmonis
GCF_001922025.1	Lactobacillus parabuchneri
GCF_003812765.1	Gardnerella vaginalis
GCF_003812385.1	Acinetobacter baumannii
GCF_009684715.1	Otariodibacter oris
GCF_001605075.1	Bordetella pertussis
GCF_005484525.1	Enterococcus faecalis
GCF_002180195.1	Escherichia coli
GCF_000955665.1	Elizabethkingia miricola
GCF_003491205.1	Salinibacter ruber
GCF_001047695.1	Leuconostoc mesenteroides
GCF_000017725.2	Campylobacter concisus
GCF_001715405.1	Brucella canis
GCF_002795845.1	Reinekea forsetii
GCF_000014525.1	Lactobacillus paracasei
GCF_002088995.1	Staphylococcus aureus
GCF_002881235.1	Streptococcus agalactiae
GCF_002814135.1	Streptococcus uberis
GCF_003957455.1	Klebsiella pneumoniae
GCF_008620175.1	Staphylococcus aureus
GCF_003544815.1	Arcobacter suis
GCF_004801195.1	Bacillus cereus
GCF_004119535.1	Bacillus subtilis
GCF_000011645.1	Bacillus licheniformis
GCF_002162295.1	Histophilus somni
GCF_001017575.1	Campylobacter lari
GCF_003019985.1	Oceanobacillus iheyensis
GCF_007980045.1	Mannheimia haemolytica
GCF_008032995.1	Helicobacter pylori
GCF_003966915.1	Mycoavidus cysteinexigens
GCF_004347025.1	Pseudomonas aeruginosa
GCF_003030465.1	Thauera aromatica
GCF_004328865.1	Pseudoalteromonas carrageenovora
GCF_900475055.1	Staphylococcus aureus
GCF_000422095.1	Mannheimia haemolytica
GCF_001431725.1	Halomonas huangheensis
GCF_001653375.1	Helicobacter pylori
GCF_001986025.1	Bordetella pertussis
GCF_000767745.1	Clostridium beijerinckii
GCF_002951195.1	Pandoraea apista
GCF_001635895.1	Streptococcus pyogenes
GCF_004637005.1	Bordetella pertussis
GCF_900692935.1	Streptococcus pneumoniae
GCF_003812085.1	Klebsiella pneumoniae
GCF_001029125.1	Escherichia coli
GCF_002804225.1	Mesoplasma lactucae
GCF_001953215.1	Betaproteobacteria bacterium
GCF_003391095.1	Austwickia chelonae
GCF_001027105.1	Staphylococcus aureus
GCF_000963835.1	Pseudomonas chlororaphis
GCF_000242455.2	Singulisphaera acidiphila
GCF_000012665.1	Desulfovibrio alaskensis
GCF_900477925.1	Salmonella enterica
GCF_000521525.1	Buchnera aphidicola
GCF_004355385.1	Xanthomonas oryzae
GCF_003019175.1	Escherichia coli
GCF_001628695.1	Treponema pallidum
GCF_901482575.1	Bordetella parapertussis
GCF_006770345.1	Bordetella hinzii
GCF_001729905.1	Chlamydia trachomatis
GCF_000009505.1	Salmonella enterica
GCF_900475695.1	Streptococcus uberis
GCF_000283575.1	Oscillibacter valericigenes
GCF_000161135.1	Bacillus cereus
GCF_003231095.1	Salmonella enterica
GCF_004008595.1	Bordetella pertussis
GCF_002447995.1	Mycobacterium tuberculosis
GCF_900637995.1	Bordetella bronchiseptica
GCF_003343285.1	Renibacterium salmoninarum
GCF_900637635.1	Legionella jordanis
GCF_000008805.1	Neisseria meningitidis
GCF_000015385.1	Lactobacillus helveticus
GCF_003481965.1	Clostridioides difficile
GCF_001703755.1	Neisseria meningitidis
GCF_002859465.1	Pasteurella multocida
GCF_001997525.1	Mycobacterium tuberculosis
GCF_007998065.1	Escherichia coli
GCF_008693625.1	Vibrio parahaemolyticus
GCF_000769535.1	Pectobacterium odoriferum
GCF_003032055.1	Listeria monocytogenes
GCF_000803645.1	Sphingopyxis fribergensis
GCF_001908895.1	Klebsiella pneumoniae
GCF_000298475.2	Chlamydia psittaci
GCF_000832965.1	Bacillus anthracis
GCF_003955735.1	Undibacterium parvum
GCF_009730435.1	Gordonia bronchialis
GCF_001902275.1	Corynebacterium diphtheriae
GCF_003186285.1	Bordetella parapertussis
GCF_000464955.2	Escherichia coli
GCF_003017805.1	Escherichia coli
GCF_002163585.1	Tatumella citrea
GCF_002849855.1	Vibrio azureus
GCF_001951175.1	Lactobacillus crustorum
GCF_003573915.1	Blattabacterium cuenoti
GCF_001668465.2	Acinetobacter baumannii
GCF_000027025.1	Salmonella enterica
GCF_001506345.1	Campylobacter jejuni
GCF_001702115.1	Lactobacillus lindneri
GCF_900120055.1	Helicobacter pylori
GCF_003354685.1	Staphylococcus aureus
GCF_005518095.1	Acinetobacter baumannii
GCF_002984035.1	Salmonella enterica
GCF_001618585.1	Leptospira borgpetersenii
GCF_008728195.1	Roseovarius indicus
GCF_009627475.1	Bordetella holmesii
GCF_900091445.1	Micromonospora echinofusca
GCF_900249945.1	Cupriavidus taiwanensis
GCF_003850505.1	Pseudomonas chlororaphis
GCF_000406065.1	Dickeya chrysanthemi
GCF_003675365.1	Brucella abortus
GCF_001021995.1	Klebsiella aerogenes
GCF_002777055.1	Chlamydia trachomatis
GCF_000007025.1	Rickettsia conorii
GCF_001806465.1	Acinetobacter baumannii
GCF_900004855.1	Staphylococcus aureus
GCF_003986605.1	Marinobacter salarius
GCF_000317995.1	Chlamydia psittaci
GCF_001022175.1	Klebsiella pneumoniae
GCF_002117425.1	Propionibacterium freudenreichii
GCF_003073635.1	Staphylococcus aureus
GCF_002073635.2	Paracoccus yeei
GCF_004009355.1	Bordetella pertussis
GCF_002158885.1	Lactobacillus gasseri
GCF_002386205.1	Burkholderia thailandensis
GCF_000286275.1	Enterobacter kobei
GCF_000027305.1	Haemophilus influenzae
GCF_004154145.1	Streptococcus pyogenes
GCF_000277325.1	Bifidobacterium animalis
GCF_002947755.1	Enterobacter cloacae
GCF_900240005.1	Burkholderia stabilis
GCF_001988455.1	Bordetella pertussis
GCF_000478385.1	Staphylococcus pseudintermedius
GCF_001697985.1	Neisseria meningitidis
GCF_008326525.1	Helicobacter pylori
GCF_004101585.1	Pediococcus acidilactici
GCF_002191555.1	Brucella melitensis
GCF_900636695.1	Staphylococcus aureus
GCF_007748055.1	Planctomycetes bacterium
GCF_001766275.1	Legionella pneumophila
GCF_000020545.1	Chlorobium phaeobacteroides
GCF_002997005.1	Pseudomonas aeruginosa
GCF_003812865.1	Chryseobacterium indologenes
GCF_007976625.1	Mannheimia haemolytica
GCF_002951655.1	Escherichia coli
GCF_002218285.1	Xanthomonas citri
GCF_008032955.1	Helicobacter pylori
GCF_001446255.1	Bifidobacterium longum
GCF_001444345.1	Staphylococcus aureus
GCF_003033905.1	Escherichia coli
GCF_003286975.1	Klebsiella pneumoniae
GCF_003431385.1	Acinetobacter baumannii
GCF_002895125.1	Brucella melitensis
GCF_003258705.1	Arcticibacterium luteifluviistationis
GCF_000417085.2	Klebsiella pneumoniae
GCF_003258335.1	Acinetobacter radioresistens
GCF_002286015.1	Bordetella pertussis
GCF_000442645.1	Corynebacterium maris
GCF_009739555.1	Pasteurella multocida
GCF_003966875.1	Melissococcus plutonius
GCF_006364235.1	Streptococcus pyogenes
GCF_008630895.1	Acinetobacter baumannii
GCF_001280365.1	Serratia marcescens
GCF_000348705.1	Streptococcus pneumoniae
GCF_001999125.1	Listeria monocytogenes
GCF_001655435.1	Treponema pallidum
GCF_003966465.1	Escherichia coli
GCF_008247765.1	Escherichia coli
GCF_001558735.2	Pantoea vagans
GCF_002356895.1	Rickettsia japonica
GCF_900155335.1	Staphylococcus aureus
GCF_000255115.2	Desulfosporosinus acidiphilus
GCF_004006875.1	Bordetella hinzii
GCF_003813145.1	Escherichia coli
GCF_000340795.1	Candidatus Kinetoplastibacterium desouzaii
GCF_003717455.1	Salmonella enterica
GCF_002000845.1	Staphylococcus aureus
GCF_000572175.1	Mycobacterium tuberculosis
GCF_002763535.1	Prevotella intermedia
GCF_002968695.1	Pseudomonas aeruginosa
GCF_002855325.1	Escherichia coli
GCF_000159335.1	Lactobacillus jensenii
GCF_000213235.1	Tepidanaerobacter acetatoxydans
GCF_003010495.1	Megasphaera elsdenii
GCF_900635905.1	Staphylococcus aureus
GCF_003932965.1	Brevibacterium aurantiacum
GCF_000021665.1	Shewanella baltica
GCF_008041975.1	Bacillus cereus
GCF_000014205.1	Streptococcus sanguinis
GCF_900639365.1	Enterococcus faecium
GCF_000625595.1	Salmonella enterica
GCF_009733885.1	Clostridium botulinum
GCF_900184705.1	Brevefilum fermentans
GCF_003846385.1	Rhodobacter sphaeroides
GCF_002813995.1	Salmonella enterica
GCF_004635985.1	Bordetella pertussis
GCF_008086325.1	Acinetobacter nosocomialis
GCF_900637885.1	Campylobacter insulaenigrae
GCF_000239975.1	Enterobacter ludwigii
GCF_000024085.1	Kangiella koreensis
GCF_900475545.1	Clostridium perfringens
GCF_002741905.1	Salmonella enterica
GCF_008370835.2	Xanthomonas oryzae
GCF_004001305.1	Staphylococcus pseudintermedius
GCF_001515745.1	Staphylococcus aureus
GCF_009664265.1	Mycoplasma hominis
GCF_002192355.1	Enterobacter cloacae
GCF_001587015.1	Campylobacter jejuni
GCF_001544985.1	Mycobacterium tuberculosis
GCF_003052005.2	Pseudomonas aeruginosa
GCF_003261275.1	Polynucleobacter paneuropaeus
GCF_002202075.1	Staphylococcus aureus
GCF_001551895.1	Agrobacterium tumefaciens
GCF_000008945.1	Bifidobacterium longum
GCF_004634725.1	Bordetella pertussis
GCF_900249935.1	Cupriavidus taiwanensis
GCF_000344785.1	Corynebacterium callunae
GCF_002269195.1	Bacillus subtilis
GCF_001896045.1	Streptococcus pneumoniae
GCF_000023225.1	Desulfomicrobium baculatum
GCF_001953035.1	Salmonella enterica
GCF_002761275.1	Enterococcus faecium
GCF_001682215.1	Bacteroides fragilis
GCF_000972865.1	Pseudoxanthomonas suwonensis
GCF_001272815.1	Mycoplasma pneumoniae
GCF_008247925.1	Escherichia coli
GCF_003443975.1	Moraxella catarrhalis
GCF_004355105.1	Escherichia coli
GCF_001548175.1	Bacillus thuringiensis
GCF_001021615.1	Escherichia coli
GCF_000338315.1	Bacillus cereus
GCF_003433275.1	Escherichia coli
GCF_004154405.1	Streptococcus pyogenes
GCF_000248375.1	Corynebacterium pseudotuberculosis
GCF_001611035.1	Pediococcus damnosus
GCF_003032015.1	Salmonella enterica
GCF_008727595.1	Salmonella enterica
GCF_002763625.1	Fusobacterium pseudoperiodonticum
GCF_007833595.1	Lactobacillus plantarum
GCF_003813985.1	Corynebacterium geronticis
GCF_001986695.1	Bordetella pertussis
GCF_002276165.1	Bacillus kochii
GCF_009709015.1	Piscirickettsia salmonis
GCF_004116855.1	Escherichia coli
GCF_002688685.1	Mycoplasma bovirhinis
GCF_005222445.1	Escherichia coli
